"title","price","discount","developer","publisher","release_date","valoration","reviews","stock","descarga","f2p","initial_price","DLC","genre1","genre2","multiplayer","indie","year","month","day"
"Pride of Nations",1.66,92,"Ageod","Slitherine Ltd.","2011-06-08",9,0,0,"No",0,20.75,FALSE,"Simulación","Estrategia",FALSE,FALSE,2011,6,8
"Poly Bridge",7.99,2,"Dry Cactus","Dry Cactus","2016-07-12",10,5,0,"No",0,8.1530612244898,FALSE,"Simulación","Simulación",FALSE,TRUE,2016,7,12
"Plantera",1.06,65,"VaragtP","VaragtP","2016-01-28",10,1,0,"No",0,3.02857142857143,FALSE,"Simulación","Simulación",FALSE,TRUE,2016,1,28
"PixelJunk Eden",1,90,"Q-Games Ltd.","Q-Games Ltd.","2012-02-02",7,0,0,"No",0,10,FALSE,"Acción","Acción",FALSE,TRUE,2012,2,2
"Penarium",2.53,72,"Self Made Miracle","Team17 Digital Ltd","2015-09-22",7,1,1,"Descarga digital",0,9.03571428571428,FALSE,"Acción","Acción",FALSE,TRUE,2015,9,22
"Pankapu",7.37,39,"Too Kind Studio","Dear Villagers","2016-09-21",7,0,1,"Descarga digital",0,12.0819672131148,TRUE,"Acción","Aventura",FALSE,TRUE,2016,9,21
"Pankapu",4.4,63,"Too Kind Studio","Dear Villagers","2016-09-21",10,0,1,"Descarga digital",0,11.8918918918919,FALSE,"Acción","Aventura",FALSE,TRUE,2016,9,21
"Out of the Park Baseball 17",1.47,93,"Out of the Park Developments","Out of the Park Developments","2016-03-22",2,0,0,"No",0,21,FALSE,"Simulación","Deporte",FALSE,TRUE,2016,3,22
"Orwell: Keeping an Eye On You",2.23,78,"Osmotic Studios","Osmotic Studios","2016-10-27",9,5,0,"No",0,10.1363636363636,FALSE,"Aventura","Simulación",FALSE,TRUE,2016,10,27
"Original War",1,78,"Altar Games","Bohemia Interactive","2001-06-15",10,3,1,"Descarga digital",0,4.54545454545455,FALSE,"Estrategia","Estrategia",FALSE,TRUE,2001,6,15
"Orange Moon",3.24,68,"Betelgeuse Zero","Betelgeuse Zero","2017-09-27",7,1,1,"Descarga digital",0,10.125,FALSE,"Acción","Aventura",FALSE,TRUE,2017,9,27
"One Way Heroics",2.4,20,"Smoking WOLF","PLAYISM","2014-02-28",3,0,1,"Descarga digital",0,3,FALSE,"RPG","RPG",FALSE,TRUE,2014,2,28
"Offspring Fling!",1.81,70,"Kyle Pulver","Kyle Pulver","2012-05-11",7,0,1,"Descarga digital",0,6.03333333333333,FALSE,"Aventura","Aventura",FALSE,TRUE,2012,5,11
"Octodad: Dadliest Catch",6.85,51,"Young Horses","Young Horses","2014-01-30",9,0,0,"No",0,13.9795918367347,FALSE,"Acción","Aventura",FALSE,TRUE,2014,1,30
"Normality",1,58,"Gremlin Interactive","Funbox Media Ltd","1996-06-30",8,0,1,"Descarga digital",0,2.38095238095238,FALSE,"Acción","Aventura",FALSE,FALSE,1996,6,30
"Never Alone Arctic Collection",4.07,77,"Upper One Games","E-Line Media","2014-11-18",8,7,0,"No",0,17.695652173913,FALSE,"Acción","Aventura",FALSE,TRUE,2014,11,18
"Mushroom Wars",2.99,70,"Creat Studios","Zillion Whales","2016-04-07",9,2,1,"Descarga digital",0,9.96666666666667,FALSE,"Acción","Estrategia",FALSE,TRUE,2016,4,7
"Mushroom 11",2.57,83,"Untame","Untame","2015-10-15",10,0,1,"Descarga digital",0,15.1176470588235,FALSE,"Acción","Aventura",FALSE,TRUE,2015,10,15
"Monochroma",5.46,73,"Nowhere Studios","Nowhere Studios","2014-05-28",10,1,0,"No",0,20.2222222222222,FALSE,"Acción","Aventura",FALSE,TRUE,2014,5,28
"Momodora: Reverie Under The Moonlight",5.88,41,"Bombservice","PLAYISM","2016-03-04",10,1,0,"No",0,9.96610169491525,FALSE,"Acción","Aventura",FALSE,TRUE,2016,3,4
"Mining & Tunneling Simulator",4.49,10,"United Independent Entertainment GmbH","United Independent Entertainment GmbH","2014-03-05",5,0,1,"Descarga digital",0,4.98888888888889,FALSE,"Simulación","Simulación",FALSE,FALSE,2014,3,5
"Mind: Path to Thalamus",3.04,76,"Luka Nieto","Talking About Media","2015-11-03",5,2,0,"No",0,12.6666666666667,FALSE,"Aventura","Estrategia",FALSE,TRUE,2015,11,3
"Men of War: Collector Pack 2012",2.77,91,"Best Way","Fulqrum Publishing","2009-05-06",10,2,0,"No",0,30.7777777777778,FALSE,"Estrategia","Estrategia",FALSE,FALSE,2009,5,6
"Rising Storm 2: Vietnam Man Down Under",2.45,63,"Antimatter Games","Tripwire Interactive","2018-03-07",10,0,0,"No",0,6.62162162162162,TRUE,"Acción","Simulación",TRUE,TRUE,2018,3,7
"Rising Storm 2: Vietnam Born in the USA",2.69,59,"Antimatter Games","Tripwire Interactive","2018-03-07",9,0,0,"No",0,6.5609756097561,TRUE,"Acción","Simulación",TRUE,TRUE,2018,3,7
"Rising Storm 2: Vietnam Uncle Ho's Heroes",2.25,66,"Antimatter Games","Tripwire Interactive","2018-03-07",8,0,0,"No",0,6.61764705882353,TRUE,"Acción","Simulación",TRUE,TRUE,2018,3,7
"Memoria",1,95,"Daedalic Entertainment","Daedalic Entertainment","2013-08-30",9,1,0,"No",0,20,FALSE,"Aventura","Aventura",FALSE,TRUE,2013,8,30
"Medieval Engineers Deluxe Edition",6.3,23,"Keen Software House","Keen Software House","2015-02-19",8,6,0,"No",0,8.18181818181818,FALSE,"Acción","Simulación",FALSE,TRUE,2015,2,19
"Marine Sharpshooter II: Jungle Warfare",1.8,25,"Jarhead Games","Funbox Media Ltd","2004-06-22",1,1,0,"No",0,2.4,FALSE,"Acción","Acción",FALSE,FALSE,2004,6,22
"Maize",2.93,85,"Finish Line Games","Finish Line Games","2016-12-01",7,0,1,"Descarga digital",0,19.5333333333333,FALSE,"Aventura","Aventura",FALSE,TRUE,2016,12,1
"Magical Diary: Horse Hall",3.72,75,"Hanako Games","Hanako Games","2012-05-31",9,0,0,"No",0,14.88,FALSE,"Aventura","RPG",FALSE,TRUE,2012,5,31
"Kingdom Come: Deliverance From the Ashes",1.53,74,"Warhorse Studios","Prime Matter","2018-07-05",7,2,0,"No",0,5.88461538461539,TRUE,"Acción","Aventura",FALSE,FALSE,2018,7,5
"WWE 2K18 Season Pass",23.51,22,"Yuke's Co., LTD","2K","2017-10-17",10,0,0,"No",0,30.1410256410256,TRUE,"Simulación","Deporte",FALSE,FALSE,2017,10,17
"Middle-earth: Shadow of War Gold Edition",5.84,88,"Monolith Productions","WB Games","2017-10-10",9,244,0,"No",0,48.6666666666667,FALSE,"Acción","Aventura",FALSE,FALSE,2017,10,10
"Machinarium",4.34,38,"Amanita Design","Amanita Design","2009-10-16",8,0,0,"No",0,7,FALSE,"Aventura","Aventura",FALSE,TRUE,2009,10,16
"Lovely Planet",1,83,"quicktequila","tinyBuild","2014-07-31",10,0,0,"No",0,5.88235294117647,FALSE,"Acción","Acción",FALSE,TRUE,2014,7,31
"Little Inferno",3.33,73,"Tomorrow Corporation","Tomorrow Corporation","2012-11-19",10,0,0,"No",0,12.3333333333333,FALSE,"Aventura","Aventura",FALSE,TRUE,2012,11,19
"Legends of Eisenwald: Road to Iron Forest",1.48,70,"Aterdux Entertainment","Aterdux Entertainment","2015-11-05",8,0,1,"Descarga digital",0,4.93333333333333,TRUE,"Aventura","RPG",FALSE,TRUE,2015,11,5
"Lara Croft GO",1.66,83,"Square Enix Montréal","Square Enix","2016-12-04",9,1,0,"No",0,9.76470588235294,FALSE,"Aventura","Aventura",FALSE,FALSE,2016,12,4
"L.A. Noire",18.25,9,"Rockstar Leeds","Rockstar Games","2011-11-08",9,73,0,"No",0,20.0549450549451,FALSE,"Aventura","Estrategia",FALSE,FALSE,2011,11,8
"KnightShift",1,86,"Reality Pump","Topware Interactive","2003-12-31",8,3,1,"Descarga digital",0,7.14285714285714,FALSE,"RPG","Estrategia",FALSE,FALSE,2003,12,31
"Kingdom Rush",6.99,30,"Ironhide Game Studio","Ironhide Game Studio","2014-01-06",2,0,0,"No",0,9.98571428571429,FALSE,"Estrategia","Estrategia",FALSE,FALSE,2014,1,6
"King's Bounty: Warriors of the North",1,90,"Fulqrum Publishing","Fulqrum Publishing","2012-10-26",10,0,1,"Descarga digital",0,10,FALSE,"RPG","Estrategia",FALSE,FALSE,2012,10,26
"Yaiba: Ninja Gaiden Z",18.81,37,"Team NINJA","KOEI TECMO GAMES CO., LTD.","2014-03-21",10,2,0,"No",0,29.8571428571429,FALSE,"Acción","Aventura",FALSE,FALSE,2014,3,21
"King's Bounty: The Legend",2.13,70,"Fulqrum Publishing","Fulqrum Publishing","2008-09-23",10,0,1,"Descarga digital",0,7.1,FALSE,"RPG","Estrategia",FALSE,FALSE,2008,9,23
"King's Bounty: Crossworlds",2.04,86,"Katauri Interactive","Fulqrum Publishing","2010-09-17",10,0,1,"Descarga digital",0,14.5714285714286,FALSE,"RPG","Estrategia",FALSE,FALSE,2010,9,17
"King Arthur II: The Role Playing Wargame",3.33,67,"NeocoreGames","Paradox Interactive","2012-01-28",10,0,1,"Descarga digital",0,10.0909090909091,FALSE,"RPG","Estrategia",FALSE,FALSE,2012,1,28
"Kill The Bad Guy",3.85,61,"Exkee","Exkee","2014-05-28",2,0,1,"Descarga digital",0,9.87179487179487,FALSE,"Acción","Simulación",FALSE,TRUE,2014,5,28
"Kentucky Route Zero",15.88,31,"Cardboard Computer","Cardboard Computer","2013-02-22",10,0,0,"No",0,23.0144927536232,FALSE,"Aventura","Aventura",FALSE,TRUE,2013,2,22
"Batman: Arkham Origins Blackgate",2.93,80,"Armature Studio, LLC","WB Games","2014-04-01",8,9,1,"Descarga digital",0,14.65,FALSE,"Acción","Aventura",FALSE,FALSE,2014,4,1
"Ironclad Tactics",1,93,"Zachtronics","Zachtronics","2013-09-18",10,1,0,"No",0,14.2857142857143,FALSE,"Estrategia","Estrategia",FALSE,TRUE,2013,9,18
"Incoming Forces",1,58,"Rage Software","Funbox Media Ltd","2002-09-24",5,1,1,"Descarga digital",0,2.38095238095238,FALSE,"Acción","Acción",FALSE,FALSE,2002,9,24
"Hostile Waters: Antaeus Rising",1.13,53,"Rage Software","Funbox Media Ltd","2001-06-14",10,0,1,"Descarga digital",0,2.40425531914894,FALSE,"Estrategia","Estrategia",FALSE,FALSE,2001,6,14
"Her Story",3.67,55,"Sam Barlow","Sam Barlow","2015-06-24",8,1,0,"No",0,8.15555555555556,FALSE,"Aventura","Simulación",FALSE,TRUE,2015,6,24
"Heli Heroes",1,80,"Reality Pump","Topware Interactive","2002-01-30",10,0,1,"Descarga digital",0,5,FALSE,"Acción","Acción",FALSE,FALSE,2002,1,30
"Shaq Fu: A Legend Reborn",3.66,82,"Big Deez Productions","Mad Dog Games","2018-06-05",10,0,1,"Descarga digital",0,20.3333333333333,FALSE,"Acción","Acción",FALSE,TRUE,2018,6,5
"Half Life 2: Episode One",2.21,72,"Valve","Valve","2006-06-01",8,2,0,"No",0,7.89285714285714,FALSE,"Acción","Acción",FALSE,FALSE,2006,6,1
"Gun Metal",1,58,"Rage Software","Funbox Media Ltd","2003-09-23",10,0,1,"Descarga digital",0,2.38095238095238,FALSE,"Acción","Acción",FALSE,FALSE,2003,9,23
"Guacamelee! Gold Edition",2.71,82,"DrinkBox Studios","DrinkBox Studios","2013-08-08",10,3,0,"No",0,15.0555555555556,FALSE,"Acción","Aventura",FALSE,TRUE,2013,8,8
"GT Legends",3.18,47,"SimBin Studios AB","SimBin","2005-09-26",10,0,0,"No",0,6,FALSE,"Carreras","Simulación",FALSE,FALSE,2005,9,26
"Elegy for a Dead World",2.52,83,"Popcannibal","Dejobaan Games, LLC","2014-12-10",8,0,1,"Descarga digital",0,14.8235294117647,FALSE,"Aventura","Aventura",FALSE,TRUE,2014,12,10
"Dynasty Warriors 8: Xtreme Legends Complete Edition",19.99,60,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","2014-05-13",7,5,0,"No",0,49.975,FALSE,"Acción","Acción",FALSE,FALSE,2014,5,13
"Dungelot: Shattered Lands",5.32,45,"Red Winter Software","tinyBuild","2016-02-18",2,0,1,"Descarga digital",0,9.67272727272727,FALSE,"Acción","RPG",FALSE,TRUE,2016,2,18
"Deus Ex: Human Revolution (Augmented Edition)",2.59,87,"Eidos Montreal","Square Enix","2013-10-25",9,24,0,"No",0,19.9230769230769,FALSE,"Acción","RPG",FALSE,FALSE,2013,10,25
"Darksiders Franchise Pack 2015",3.4,89,"Gunfire Games","THQ Nordic","2015-11-05",9,5,0,"No",0,30.9090909090909,FALSE,"Acción","Aventura",FALSE,FALSE,2015,11,5
"Aquanox Deep Descent",12.49,58,"Digital Arrow","THQ Nordic","2020-10-16",7,4,1,"Descarga digital",0,29.7380952380952,FALSE,"Acción","RPG",FALSE,FALSE,2020,10,16
"303 Squadron: Battle of Britain",4.44,78,"Atomic Jelly","Movie Games S.A.","2018-08-31",1,1,0,"No",0,20.1818181818182,FALSE,"Acción","Simulación",FALSE,TRUE,2018,8,31
"Playerunknown's Battlegrounds: Event Pass Sanhok",7.84,59,"PUBG Corporation","PUBG Corporation","2018-06-22",10,2,0,"No",0,19.1219512195122,TRUE,"Acción","Aventura",TRUE,FALSE,2018,6,22
"Pro Evolution Soccer 2018 FC Barcelona Edition",9.65,86,"Konami Digital Entertainment Co., Ltd.","Konami Digital Entertainment","2017-09-13",9,158,0,"No",0,68.9285714285714,FALSE,"Deporte","Deporte",FALSE,FALSE,2017,9,13
"Smoke and Sacrifice",4.73,70,"Solar Sail Games Ltd","Curve Games","2018-05-31",8,1,1,"Descarga digital",0,15.7666666666667,FALSE,"Aventura","RPG",FALSE,TRUE,2018,5,31
"Expendable",2.66,19,"Rage Software","Funbox Media Ltd","1999-05-15",1,1,1,"Descarga digital",0,3.28395061728395,FALSE,"Acción","Aventura",FALSE,FALSE,1999,5,15
"Fault - Milestone One",1.45,90,"ALICE IN DISSONANCE","ALICE IN DISSONANCE","2013-08-09",10,0,0,"No",0,14.5,FALSE,"Aventura","Aventura",FALSE,FALSE,2013,8,9
"Five Nights at Freddy's: Sister Location",7.2,10,"Scott Cawthon","Scott Cawthon","2016-10-07",9,4,0,"No",0,8,FALSE,"Acción","Simulación",FALSE,TRUE,2016,10,7
"Galak-Z",1.21,94,"17-BIT","17-BIT","2015-10-29",9,1,0,"No",0,20.1666666666667,FALSE,"Acción","Acción",FALSE,TRUE,2015,10,29
"WWE 2K19 - Europe",34.78,30,"Yuke's Co., LTD","2K","2018-10-09",7,10,0,"No",0,49.6857142857143,FALSE,"Simulación","Deporte",FALSE,FALSE,2018,10,9
"DIG IT! A Digger Simulator",1.86,81,"Cape Copenhagen","rondomedia GmbH","2014-10-15",1,1,1,"Descarga digital",0,9.78947368421053,FALSE,"Simulación","Simulación",FALSE,FALSE,2014,10,15
"Desert Thunder",1,58,"Hip Games","Funbox Media Ltd","2003-11-19",5,0,1,"Descarga digital",0,2.38095238095238,FALSE,"Acción","Acción",FALSE,FALSE,2003,11,19
"Cross of the Dutchman Deluxe Edition",7.13,27,"Triangle Studios","Triangle Studios","2015-09-10",10,0,1,"Descarga digital",0,9.76712328767123,FALSE,"Acción","Aventura",FALSE,TRUE,2015,9,10
"A Gummy's Life",14.95,25,"EP Games®","EP Games®","2018-10-02",10,0,0,"No",0,19.9333333333333,FALSE,"Acción","Aventura",TRUE,TRUE,2018,10,2
"Professional Farmer 2014 - Europe",2.97,62,"PlayWay S.A.","United Independent Entertainment","2013-11-28",8,0,1,"Descarga digital",0,7.81578947368421,FALSE,"Simulación","Simulación",FALSE,FALSE,2013,11,28
"Queendoom",2,80,"EP Games®","EP Games®","2016-11-10",8,1,0,"No",0,10,FALSE,"Acción","Acción",FALSE,FALSE,2016,11,10
"Calvin Tucker's Farm Animal Racing",1,58,"Team 6 Studios","Funbox Media Ltd","2018-03-09",2,0,0,"No",0,2.38095238095238,FALSE,"Carreras","Carreras",FALSE,TRUE,2018,3,9
"Blackwake",7.67,93,"Mastfire Studios Pty Ltd","Mastfire Studios Pty Ltd","2020-02-20",8,1,0,"No",0,22.0277777777778,FALSE,"Acción","Estrategia",TRUE,TRUE,2020,2,20
"Always Sometimes Monsters",1,90,"Vagabond Dog","Vagabond Dog","2014-05-21",10,0,0,"No",0,10,FALSE,"RPG","RPG",FALSE,TRUE,2014,5,21
"Dream Alone",4.73,53,"Play2Chill","No Gravity Games","2018-06-28",9,0,1,"Descarga digital",0,10.063829787234,FALSE,"Acción","Aventura",FALSE,TRUE,2018,6,28
"Starfield",44.3,19,"Bethesda Game Studios","Bethesda Softworks","2023-09-06",10,20,0,"No",0,39.5,FALSE,"RPG","RPG",FALSE,FALSE,2023,9,6
"Earthlock",2.59,91,"Snowcastle Games","Jagex Ltd","2018-03-08",9,0,0,"No",0,28.7777777777778,FALSE,"Aventura","RPG",FALSE,TRUE,2018,3,8
"Chasm",2.5,85,"Bit Kid, Inc.","Bit Kid, Inc.","2018-07-31",8,0,0,"No",0,16.6666666666667,FALSE,"Acción","Aventura",FALSE,TRUE,2018,7,31
"Wargame: Red Dragon - Europe",16.99,43,"Eugen Systems","Eugen Systems","2014-04-17",10,10,0,"No",0,29.8070175438596,FALSE,"Simulación","Estrategia",FALSE,TRUE,2014,4,17
"Death's Gambit: Afterlife",5.05,75,"White Rabbit","Serenity Forge","2018-08-14",10,1,0,"No",0,20.2,FALSE,"Acción","Aventura",FALSE,TRUE,2018,8,14
"Guacamelee! 2",5.46,72,"DrinkBox Studios","DrinkBox Studios","2018-08-21",10,4,0,"No",0,19.5,FALSE,"Acción","Aventura",FALSE,TRUE,2018,8,21
"NBA 2K19 - Europe",17.2,66,"Visual Concepts","2K","2018-09-10",7,40,0,"No",0,50.5882352941176,FALSE,"Simulación","Deporte",FALSE,FALSE,2018,9,10
"Just Cause 3 XL Edition",6.53,67,"Avalanche Studios","Square Enix","2015-12-01",9,307,0,"No",0,19.7878787878788,FALSE,"Acción","Aventura",FALSE,FALSE,2015,12,1
"Finding Teddy",1,86,"Storybird","LookAtMyGame","2013-12-03",6,1,1,"Descarga digital",0,7.14285714285714,FALSE,"Aventura","Aventura",FALSE,TRUE,2013,12,3
"It came from space, and ate our brains",6.08,38,"Triangle Studios","Triangle Studios","2015-03-19",10,0,1,"Descarga digital",0,9.80645161290323,FALSE,"Acción","Acción",FALSE,TRUE,2015,3,19
"Raft",14,21,"Redbeet Interactive","Axolot Games","2022-06-20",10,36,0,"No",0,14.1111111111111,FALSE,"Aventura","Simulación",FALSE,TRUE,2022,6,20
"TheNightfall",1,96,"VIS-Games","SilentFuture","2018-01-12",9,2,0,"No",0,25,FALSE,"Acción","Aventura",FALSE,TRUE,2018,1,12
"BlazBlue: Cross Tag Battle",5.72,84,"Arc System Works","Arc System Works","2019-11-21",8,1,1,"Descarga digital",0,35.75,FALSE,"Acción","Acción",FALSE,FALSE,2019,11,21
"Little Witch Academia: Chamber of Time - Europe",11,72,"APLUS Co., Ltd","BANDAI NAMCO Entertainment","2018-05-15",10,0,0,"No",0,39.2857142857143,FALSE,"Acción","Aventura",FALSE,FALSE,2018,5,15
"The Banner Saga 3",3.99,84,"Stoic","Stoic Studio","2018-07-26",10,4,0,"No",0,24.9375,FALSE,"RPG","Estrategia",FALSE,TRUE,2018,7,26
"Lunar Flight",2.55,83,"Shovsoft","Shovsoft","2012-01-15",10,0,0,"No",0,15,FALSE,"Simulación","Simulación",FALSE,TRUE,2012,1,15
"X Rebirth",6.46,78,"Egosoft","Egosoft","2013-11-15",8,8,1,"Descarga digital",0,29.3636363636364,FALSE,"Acción","Simulación",FALSE,FALSE,2013,11,15
"Inked",2.99,63,"Somnium Games d.o.o.","Pixmain","2018-04-26",10,0,0,"No",0,8.08108108108108,FALSE,"Aventura","Aventura",FALSE,TRUE,2018,4,26
"Pro Evolution Soccer 2019 - Europe",10.99,63,"Konami Digital Entertainment","Konami Digital Entertainment","2018-08-30",8,73,0,"No",0,29.7027027027027,FALSE,"Deporte","Deporte",FALSE,FALSE,2018,8,30
"Zenith",4.14,37,"Infinigon","BadLand Publishing","2016-09-20",9,1,0,"No",0,6.57142857142857,FALSE,"Aventura","RPG",FALSE,TRUE,2016,9,20
"Infested Planet",1.99,84,"Rocket Bear Games","Rocket Bear Games","2014-03-06",8,0,0,"No",0,12.4375,FALSE,"Acción","Estrategia",FALSE,TRUE,2014,3,6
"Call of Duty: Modern Warfare 2 - Europe",16.49,18,"Infinity Ward","Activision","2009-11-12",9,3,0,"No",0,20.109756097561,FALSE,"Acción","Acción",FALSE,FALSE,2009,11,12
"Trine Enchanted Edition",4.39,71,"Frozenbyte","Frozenbyte","2009-07-02",9,2,0,"No",0,15.1379310344828,FALSE,"Acción","Aventura",FALSE,TRUE,2009,7,2
"Counter Strike: Source",8,18,"Valve","Valve","2004-11-01",10,14,0,"No",0,9.75609756097561,FALSE,"Acción","Acción",TRUE,FALSE,2004,11,1
"BioShock Infinite: Burial at Sea Episode Two",1,93,"Virtual Programming (Linux)","2K","2014-03-25",10,2,0,"No",0,14.2857142857143,TRUE,"Acción","Acción",FALSE,FALSE,2014,3,25
"Soulless: Ray Of Hope",1.79,64,"Frisky Fatal Games","Meridian4","2016-10-18",9,0,1,"Descarga digital",0,4.97222222222222,FALSE,"Aventura","Aventura",FALSE,TRUE,2016,10,18
"Jydge",1.88,87,"10tons Ltd","10tons Ltd","2017-10-04",10,2,0,"No",0,14.4615384615385,FALSE,"Acción","RPG",FALSE,TRUE,2017,10,4
"Neon Chrome",2.11,86,"10tons Ltd","10tons Ltd","2016-04-28",2,0,0,"No",0,15.0714285714286,FALSE,"Acción","Aventura",FALSE,TRUE,2016,4,28
"X-Plane 11",46.89,60,"Laminar Research","Laminar Research","2017-03-30",10,8,0,"No",0,49.9772727272727,FALSE,"Simulación","Simulación",FALSE,FALSE,2017,3,30
"Endless Legend: Tempest",5.32,59,"AMPLITUDE Studios","SEGA","2016-10-14",10,1,0,"No",0,12.9756097560976,TRUE,"RPG","Estrategia",FALSE,FALSE,2016,10,14
"Alien: Isolation Collection",9.36,81,"Feral Interactive (Linux)","Feral Interactive (Linux)","2014-10-06",10,8,0,"No",0,49.2631578947368,FALSE,"Acción","Acción",FALSE,FALSE,2014,10,6
"Deadfall Adventures",1.93,90,"The Farm 51","THQ Nordic","2013-11-15",9,11,1,"Descarga digital",0,19.3,FALSE,"Acción","Aventura",FALSE,FALSE,2013,11,15
"Headsnatchers",3,80,"IguanaBee","Iceberg Interactive","2019-11-07",9,2,1,"Descarga digital",0,15,FALSE,"Acción","Deporte",TRUE,TRUE,2019,11,7
"Osiris: New Dawn",14.5,26,"Fenix Fire Entertainment","Fenix Fire Entertainment","2023-01-18",10,0,0,"No",0,19.5945945945946,FALSE,"Acción","Aventura",FALSE,TRUE,2023,1,18
"Sins of a Solar Empire: Trinity",3.32,86,"Ironclad Games","Stardock Entertainment","2010-02-09",4,2,0,"No",0,23.7142857142857,FALSE,"Estrategia","Estrategia",FALSE,TRUE,2010,2,9
"Space Farmers",2.26,72,"BumpkinBrothers","BumpkinBrothers","2014-04-17",9,0,1,"Descarga digital",0,8.07142857142857,FALSE,"Acción","Acción",TRUE,TRUE,2014,4,17
"Oxenfree",5.26,36,"Night School Studio","Night School Studio","2016-01-15",10,3,0,"No",0,8.21875,FALSE,"Aventura","Aventura",FALSE,TRUE,2016,1,15
"Cataegis : The White Wind",1.46,63,"Acido Cinza","KISS ltd","2015-09-25",8,0,1,"Descarga digital",0,3.94594594594595,FALSE,"Acción","Acción",FALSE,TRUE,2015,9,25
"Depth Hunter 2: Deep Dive",2.11,88,"Biart Company LLC","Biart Company LLC","2014-08-20",9,1,0,"No",0,17.5833333333333,FALSE,"Acción","Aventura",FALSE,TRUE,2014,8,20
"Antigraviator",2.33,88,"Cybernetic Walrus","Iceberg Interactive","2018-06-06",8,4,0,"No",0,19.4166666666667,FALSE,"Acción","Carreras",FALSE,TRUE,2018,6,6
"Shoppe Keep 2",2.12,75,"Strange Fire","Excalibur Publishing","2019-04-25",7,2,0,"No",0,8.48,FALSE,"Aventura","RPG",FALSE,TRUE,2019,4,25
"Call of Duty: Ghosts - Europe",31.05,48,"Infinity Ward","Activision","2014-03-25",8,75,0,"No",0,59.7115384615385,FALSE,"Acción","Acción",FALSE,FALSE,2014,3,25
"Disney Infinity 3.0: Gold Edition",9.99,60,"Heavy Iron Studios","Disney","2016-12-10",8,10,0,"No",0,24.975,FALSE,"Acción","Aventura",FALSE,FALSE,2016,12,10
"Deployment",1,90,"Whale Rock Games","Whale Rock Games","2018-04-10",9,2,1,"Descarga digital",0,10,FALSE,"Acción","Aventura",FALSE,TRUE,2018,4,10
"Company of Heroes 2: Master Collection",12.5,4,"Feral Interactive (Linux)","Feral Interactive (Linux)","2013-06-25",9,94,0,"No",0,13.0208333333333,FALSE,"Estrategia","Estrategia",FALSE,FALSE,2013,6,25
"Regions Of Ruin",1,92,"Gameclaw Studio","Gameclaw Studio","2018-02-05",10,3,0,"No",0,12.5,FALSE,"Acción","Aventura",FALSE,TRUE,2018,2,5
"Death Road to Canada",5.48,63,"Madgarden","Rocketcat Games","2016-07-22",9,6,0,"No",0,14.8108108108108,FALSE,"Acción","RPG",FALSE,TRUE,2016,7,22
"Dragon Quest X SI: Echoes of an Elusive Age",31.99,47,"Square Enix","Square Enix","2018-09-04",10,41,0,"No",0,60.3584905660377,FALSE,"Acción","Aventura",TRUE,FALSE,2018,9,4
"From the Depths",10,52,"Brilliant Skies Ltd.","Brilliant Skies Ltd.","2020-11-06",9,1,0,"No",0,20.8333333333333,FALSE,"Acción","Aventura",FALSE,TRUE,2020,11,6
"PixelJunk Monsters 2",1.99,87,"Q-Games Ltd.","Spike Chunsoft Co., Ltd.","2018-05-25",6,0,0,"No",0,15.3076923076923,FALSE,"Acción","Acción",FALSE,FALSE,2018,5,25
